country,continent,region,pop,date,days,cases,cum_cases,case_rate,deaths,cum_deaths,death_rate
Morocco,Africa,Northern Africa,36471769,2020-03-20,14,9,63,0.0017273634300546267,0,2,5.483693428744847e-5
Morocco,Africa,Northern Africa,36471769,2020-03-21,15,23,86,0.002357988174360284,1,3,8.22554014311727e-5
Namibia,Africa,Southern Africa,2494530,2020-03-15,0,2,2,8.017542382733421e-4,0,0,0
Namibia,Africa,Southern Africa,2494530,2020-03-16,1,0,2,8.017542382733421e-4,0,0,0
Namibia,Africa,Southern Africa,2494530,2020-03-17,2,0,2,8.017542382733421e-4,0,0,0
Namibia,Africa,Southern Africa,2494530,2020-03-18,3,0,2,8.017542382733421e-4,0,0,0
Namibia,Africa,Southern Africa,2494530,2020-03-19,4,0,2,8.017542382733421e-4,0,0,0
Namibia,Africa,Southern Africa,2494530,2020-03-20,5,0,2,8.017542382733421e-4,0,0,0
Namibia,Africa,Southern Africa,2494530,2020-03-21,6,1,3,0.001202631357410013,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-02-29,0,1,2,1.169786975942746e-4,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-03-01,1,5,7,4.0942544157996106e-4,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-03-02,2,6,13,7.603615343627848e-4,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-03-03,3,5,18,0.0010528082783484714,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-03-04,4,10,28,0.0016377017663198443,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-03-05,5,10,38,0.0022225952542912174,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-03-06,6,44,82,0.004796126601365258,0,0,0
Netherlands,Europe,Western Europe,17097130,2020-03-07,7,46,128,0.007486636646033574,1,1,5.84893487971373e-5
Netherlands,Europe,Western Europe,17097130,2020-03-08,8,60,188,0.010995997573861813,0,1,5.84893487971373e-5
Netherlands,Europe,Western Europe,17097130,2020-03-09,9,77,265,0.015499677431241385,2,3,1.754680463914119e-4
Netherlands,Europe,Western Europe,17097130,2020-03-10,10,56,321,0.018775080963881072,0,3,1.754680463914119e-4
Netherlands,Europe,Western Europe,17097130,2020-03-11,11,61,382,0.022342931240506448,1,4,2.339573951885492e-4
Netherlands,Europe,Western Europe,17097130,2020-03-12,12,121,503,0.029420142444960058,1,5,2.9244674398568645e-4
Netherlands,Europe,Western Europe,17097130,2020-03-13,13,111,614,0.0359124601614423,0,5,2.9244674398568645e-4
Netherlands,Europe,Western Europe,17097130,2020-03-14,14,190,804,0.04702543643289838,0,5,2.9244674398568645e-4
Netherlands,Europe,Western Europe,17097130,2020-03-15,15,155,959,0.05609128549645467,7,12,7.018721855656476e-4
Netherlands,Europe,Western Europe,17097130,2020-03-16,16,176,1135,0.06638541088475083,8,20,0.0011697869759427458
Netherlands,Europe,Western Europe,17097130,2020-03-17,17,278,1413,0.08264544985035499,4,24,0.0014037443711312951
Netherlands,Europe,Western Europe,17097130,2020-03-18,18,292,1705,0.09972433969911909,0,24,0.0014037443711312951
Netherlands,Europe,Western Europe,17097130,2020-03-19,19,346,2051,0.11996165438292859,34,58,0.003392382230233963
Netherlands,Europe,Western Europe,17097130,2020-03-20,20,409,2460,0.14388379804095774,18,76,0.004445190508582435
Netherlands,Europe,Western Europe,17097130,2020-03-21,21,534,2994,0.17511711029862906,30,106,0.0061998709724965535
New Caledonia,Oceania,Melanesia,282750,2020-03-21,0,2,2,0.007073386383731212,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-04,0,1,2,4.18142098483754e-4,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-05,1,1,3,6.27213147725631e-4,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-06,2,1,4,8.36284196967508e-4,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-07,3,1,5,0.0010453552462093851,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-14,10,1,6,0.001254426295451262,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-15,11,2,8,0.001672568393935016,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-18,14,12,20,0.0041814209848375404,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-19,15,8,28,0.005853989378772556,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-20,16,11,39,0.008153770920433203,0,0,0
New Zealand,Oceania,Australia and New Zealand,4783063,2020-03-21,17,14,53,0.01108076560981948,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-10,0,1,2,9.952051067716e-6,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-15,5,0,2,9.952051067716e-6,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-16,6,0,2,9.952051067716e-6,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-17,7,0,2,9.952051067716e-6,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-18,8,1,3,1.4928076601574e-5,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-19,9,5,8,3.9808204270864e-5,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-20,10,0,8,3.9808204270864e-5,0,0,0
Nigeria,Africa,Western Africa,200963599,2020-03-21,11,4,12,5.9712306406296e-5,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-07,0,2,3,0.0014399131444391275,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-11,4,4,7,0.0033597973370246307,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-13,6,2,9,0.004319739433317382,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-14,7,4,13,0.006239623625902886,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-16,9,0,13,0.006239623625902886,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-17,10,6,19,0.00911944991478114,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-18,11,12,31,0.01487910249253765,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-19,12,11,42,0.020158784022147783,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-20,13,6,48,0.02303861031102604,0,0,0
North Macedonia,Europe,Southern Europe,2083459,2020-03-21,14,22,70,0.03359797337024631,0,0,0
Norway,Europe,Northern Europe,5378857,2020-02-28,0,3,4,7.436524153737495e-4,0,0,0
Norway,Europe,Northern Europe,5378857,2020-02-29,1,2,6,0.0011154786230606242,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-01,2,9,15,0.0027886965576515606,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-02,3,4,19,0.00353234897302531,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-03,4,6,25,0.004647827596085934,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-04,5,8,33,0.006135132426833434,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-05,6,23,56,0.010411133815232492,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-06,7,30,86,0.015988526930535613,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-07,8,27,113,0.02100818073430842,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-08,9,34,147,0.027329226264985292,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-09,10,22,169,0.03141931454954091,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-10,11,23,192,0.035695315937939974,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-11,12,85,277,0.051497929764632154,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-12,13,212,489,0.09091150777944088,0,0,0
Norway,Europe,Northern Europe,5378857,2020-03-13,14,132,621,0.11545203748677461,1,1,1.8591310384343738e-4
Norway,Europe,Northern Europe,5378857,2020-03-14,15,0,621,0.11545203748677461,0,1,1.8591310384343738e-4
Norway,Europe,Northern Europe,5378857,2020-03-15,16,286,907,0.16862318518599767,0,1,1.8591310384343738e-4
Norway,Europe,Northern Europe,5378857,2020-03-16,17,170,1077,0.20022841283938206,0,1,1.8591310384343738e-4
Norway,Europe,Northern Europe,5378857,2020-03-17,18,92,1169,0.2173324183929783,2,3,5.577393115303121e-4
Norway,Europe,Northern Europe,5378857,2020-03-18,19,139,1308,0.2431743398272161,0,3,5.577393115303121e-4
Norway,Europe,Northern Europe,5378857,2020-03-19,20,115,1423,0.2645543467692114,0,3,5.577393115303121e-4
Norway,Europe,Northern Europe,5378857,2020-03-20,21,129,1552,0.28853713716501483,3,6,0.0011154786230606242
Norway,Europe,Northern Europe,5378857,2020-03-21,22,190,1742,0.3238606268952679,1,7,0.0013013917269040615
Oman,Asia,Western Asia,4974986,2020-02-25,0,2,2,4.020111815390033e-4,0,0,0
Oman,Asia,Western Asia,4974986,2020-02-26,1,2,4,8.040223630780066e-4,0,0,0
Oman,Asia,Western Asia,4974986,2020-02-27,2,0,4,8.040223630780066e-4,0,0,0
Oman,Asia,Western Asia,4974986,2020-02-28,3,2,6,0.00120603354461701,0,0,0
Oman,Asia,Western Asia,4974986,2020-02-29,4,0,6,0.00120603354461701,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-01,5,0,6,0.00120603354461701,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-02,6,0,6,0.00120603354461701,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-03,7,1,7,0.0014070391353865118,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-05,9,8,15,0.003015083861542525,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-06,10,1,16,0.0032160894523120265,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-10,14,2,18,0.00361810063385103,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-11,15,0,18,0.00361810063385103,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-14,18,2,20,0.004020111815390033,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-15,19,0,20,0.004020111815390033,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-16,20,2,22,0.004422122996929036,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-17,21,2,24,0.00482413417846804,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-18,22,0,24,0.00482413417846804,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-19,23,15,39,0.007839218040010566,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-20,24,0,39,0.007839218040010566,0,0,0
Oman,Asia,Western Asia,4974986,2020-03-21,25,9,48,0.00964826835693608,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-02-27,0,2,2,9.235089064445674e-6,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-02-28,1,0,2,9.235089064445674e-6,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-02-29,2,0,2,9.235089064445674e-6,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-01,3,2,4,1.8470178128891348e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-02,4,0,4,1.8470178128891348e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-04,6,1,5,2.308772266111419e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-07,9,1,6,2.7705267193337026e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-10,12,10,16,7.388071251556539e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-11,13,0,16,7.388071251556539e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-12,14,4,20,9.235089064445675e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-13,15,1,21,9.696843517667959e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-14,16,0,21,9.696843517667959e-5,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-15,17,9,30,1.3852633596668512e-4,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-16,18,1,31,1.4314388049890795e-4,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-17,19,156,187,8.634808275256705e-4,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-18,20,0,187,8.634808275256705e-4,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-19,21,115,302,0.001394498448731297,0,0,0
Pakistan,Asia,Southern Asia,216565318,2020-03-20,22,176,478,0.002207186286402516,2,2,9.235089064445674e-6
Pakistan,Asia,Southern Asia,216565318,2020-03-21,23,17,495,0.0022856845434503044,1,3,1.3852633596668513e-5
Palestine,Asia,Western Asia,4981420,2020-03-06,0,7,7,0.0014052218042244983,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-07,1,9,16,0.003211935552513139,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-08,2,3,19,0.0038141734686093524,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-10,4,1,20,0.004014919440641424,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-11,5,9,29,0.005821633188930064,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-12,6,1,30,0.0060223791609621356,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-14,8,5,35,0.007026109021122491,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-15,9,3,38,0.007628346937218705,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-16,10,0,38,0.007628346937218705,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-17,11,1,39,0.007829092909250776,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-18,12,2,41,0.008230584853314918,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-19,13,3,44,0.008832822769411133,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-20,14,3,47,0.009435060685507346,0,0,0
Palestine,Asia,Western Asia,4981420,2020-03-21,15,1,48,0.009635806657539417,0,0,0
Panama,Americas,Central America,4246439,2020-03-11,0,6,7,0.0016484400223340074,1,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-12,1,7,14,0.003296880044668015,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-13,2,13,27,0.0063582686575740285,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-14,3,9,36,0.008477691543432038,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-15,4,7,43,0.010126131565766045,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-16,5,0,43,0.010126131565766045,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-17,6,26,69,0.016248908791578073,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-18,7,17,86,0.02025226313153209,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-19,8,23,109,0.025668566062058116,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-20,9,28,137,0.03226232615139415,0,1,2.3549143176200107e-4
Panama,Americas,Central America,4246439,2020-03-21,10,63,200,0.04709828635240021,0,1,2.3549143176200107e-4
Paraguay,Americas,South America,7044636,2020-03-11,0,4,5,7.097598797155736e-4,0,0,0
Paraguay,Americas,South America,7044636,2020-03-13,2,1,6,8.517118556586884e-4,0,0,0
Paraguay,Americas,South America,7044636,2020-03-14,3,1,7,9.93663831601803e-4,0,0,0
Paraguay,Americas,South America,7044636,2020-03-16,5,1,8,0.0011356158075449178,0,0,0
Paraguay,Americas,South America,7044636,2020-03-17,6,1,9,0.0012775677834880326,0,0,0
Paraguay,Americas,South America,7044636,2020-03-18,7,2,11,0.001561471735374262,0,0,0
Paraguay,Americas,South America,7044636,2020-03-19,8,0,11,0.001561471735374262,0,0,0
Paraguay,Americas,South America,7044636,2020-03-20,9,2,13,0.0018453756872604916,0,0,0
Paraguay,Americas,South America,7044636,2020-03-21,10,5,18,0.002555135566976065,1,1,1.4195197594311473e-4
Peru,Americas,South America,32510453,2020-03-09,0,6,7,2.1531536333867755e-4,0,0,0
Peru,Americas,South America,32510453,2020-03-10,1,2,9,2.7683403857829973e-4,0,0,0
Peru,Americas,South America,32510453,2020-03-11,2,2,11,3.383527138179219e-4,0,0,0
Peru,Americas,South America,32510453,2020-03-12,3,6,17,5.229087395367883e-4,0,0,0
Peru,Americas,South America,32510453,2020-03-13,4,5,22,6.767054276358438e-4,0,0,0
Peru,Americas,South America,32510453,2020-03-14,5,16,38,0.001168854829552821,0,0,0
Peru,Americas,South America,32510453,2020-03-15,6,5,43,0.0013226515176518764,0,0,0
Peru,Americas,South America,32510453,2020-03-16,7,28,71,0.0021839129710065864,0,0,0
Peru,Americas,South America,32510453,2020-03-17,8,15,86,0.002645303035303753,0,0,0
Peru,Americas,South America,32510453,2020-03-18,9,31,117,0.0035988425015178963,0,0,0
Peru,Americas,South America,32510453,2020-03-19,10,28,145,0.004460103954872607,0,0,0
Peru,Americas,South America,32510453,2020-03-20,11,89,234,0.007197685003035793,2,2,6.151867523962217e-5
Peru,Americas,South America,32510453,2020-03-21,12,29,263,0.008089705794010315,1,3,9.227801285943323e-5
Philippines,Asia,South-eastern Asia,108116615,2020-02-02,0,1,2,1.8498544372666493e-5,1,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-03,1,0,2,1.8498544372666493e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-04,2,0,2,1.8498544372666493e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-05,3,0,2,1.8498544372666493e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-06,4,1,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-07,5,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-08,6,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-09,7,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-10,8,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-11,9,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-12,10,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-13,11,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-14,12,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-15,13,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-16,14,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-17,15,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-18,16,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-19,17,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-20,18,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-21,19,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-22,20,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-23,21,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-24,22,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-25,23,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-26,24,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-27,25,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-28,26,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-02-29,27,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-01,28,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-02,29,0,3,2.7747816558999742e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-07,34,2,5,4.624636093166624e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-08,35,1,6,5.5495633117999484e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-09,36,4,10,9.249272186333248e-5,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-10,37,23,33,3.052259821489972e-4,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-11,38,0,33,3.052259821489972e-4,0,1,9.249272186333247e-6
Philippines,Asia,South-eastern Asia,108116615,2020-03-12,39,16,49,4.5321433713032915e-4,1,2,1.8498544372666493e-5
Philippines,Asia,South-eastern Asia,108116615,2020-03-13,40,3,52,4.8096215368932893e-4,0,2,1.8498544372666493e-5
Philippines,Asia,South-eastern Asia,108116615,2020-03-14,41,12,64,5.919534199253278e-4,4,6,5.5495633117999484e-5
Philippines,Asia,South-eastern Asia,108116615,2020-03-15,42,47,111,0.0010266692126829906,0,6,5.5495633117999484e-5
Philippines,Asia,South-eastern Asia,108116615,2020-03-16,43,29,140,0.0012948981060866547,6,12,1.1099126623599897e-4
Philippines,Asia,South-eastern Asia,108116615,2020-03-17,44,2,142,0.001313396650459321,0,12,1.1099126623599897e-4
Philippines,Asia,South-eastern Asia,108116615,2020-03-18,45,45,187,0.0017296138988443174,2,14,1.2948981060866547e-4
Philippines,Asia,South-eastern Asia,108116615,2020-03-19,46,15,202,0.001868352981639316,3,17,1.5723762716766523e-4
Philippines,Asia,South-eastern Asia,108116615,2020-03-20,47,28,230,0.002127332602856647,1,18,1.6648689935399845e-4
Philippines,Asia,South-eastern Asia,108116615,2020-03-21,48,0,230,0.002127332602856647,0,18,1.6648689935399845e-4
Poland,Europe,Eastern Europe,37887768,2020-03-07,0,4,5,1.319687134908554e-4,0,0,0
Poland,Europe,Eastern Europe,37887768,2020-03-08,1,1,6,1.583624561890265e-4,0,0,0
Poland,Europe,Eastern Europe,37887768,2020-03-09,2,5,11,2.9033116967988186e-4,0,0,0
Poland,Europe,Eastern Europe,37887768,2020-03-10,3,6,17,4.486936258689084e-4,0,0,0
Poland,Europe,Eastern Europe,37887768,2020-03-11,4,5,22,5.806623393597637e-4,0,0,0
Poland,Europe,Eastern Europe,37887768,2020-03-12,5,9,31,8.182060236433035e-4,0,0,0
Poland,Europe,Eastern Europe,37887768,2020-03-13,6,18,49,0.001293293392210383,1,1,2.6393742698171084e-5
Poland,Europe,Eastern Europe,37887768,2020-03-14,7,19,68,0.0017947745034756336,1,2,5.278748539634217e-5
Poland,Europe,Eastern Europe,37887768,2020-03-15,8,36,104,0.0027449492406097925,1,3,7.918122809451325e-5
Poland,Europe,Eastern Europe,37887768,2020-03-16,9,21,125,0.0032992178372713856,0,3,7.918122809451325e-5
Poland,Europe,Eastern Europe,37887768,2020-03-17,10,52,177,0.004671692457576282,1,4,1.0557497079268433e-4
